# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
9
BLANK_GEOMS,2
# Name, xLoc, yLoc, zLoc, Mass, GeomID
PropellerWeight,-18.528805,0.000000,0.779014,135.000000,ABQPEAUUHI
EngineWeight,-13.028805,0.000000,0.629014,289.000000,AREVMRZCAD
# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Fuselage,0,TPMBBMLWPQ,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -1.788043478260869534e+01, 0.000000000000000000e+00, 7.608695652173906865e-01, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,34,17
# x,y,z,u,w
-1.705340775558166655e+01, 5.135813185032628656e-34, 1.760869565217390909e+00, -1.705340775558166655e+01, 0.000000000000000000e+00, -2.391304347826093135e-01, -1.705340775558166655e+01, 2.667513223568770195e-17, 7.608695652173910196e-01, -1.705340775558166655e+01, -1.208777292010210351e-17, 7.608695652173909085e-01, 1.000000000000000000e+00, 5.000000000000000000e-01, 2.000000000000000000e+00, 3.042400748180962289e+00, 3.042400748180966730e+00, 3.145631903104609869e-16, 7.459924279248206780e-01, 7.459924279248206780e-01, -5.551115123125783935e-17, 3.061559345859989456e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.121511305405533232e+00, 3.121511305405533676e+00, 2.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -2.567906592516314328e-34, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 2.567906592516314328e-34, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.760869565217390909e+00, 6.140646199495544768e-35, -1.705340775558166655e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, -2.567906592516314328e-34, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 2.567906592516314328e-34, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.705340775558166655e+01, 5.135813185032628656e-34, 1.760869565217390909e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.635809322513370745e+01, -1.784856154421305165e-18, 1.868105922852618672e+00, -1.635809322513370745e+01, 2.664535259100379604e-18, -3.688307924178372277e-01, -1.635790360695381196e+01, -2.346623428801200826e-17, 7.496375652173907778e-01, -1.635796697381753972e+01, -2.383145857703989188e-17, 7.496375652173905557e-01, 9.952820427586228647e-01, 5.000000000000000000e-01, 2.236936715270455789e+00, 4.213835453912546214e+00, 4.239729895608082444e+00, 1.838119430975217493e-16, 1.151826061925837807e+00, 1.161061386216406310e+00, 2.604690929282541443e-17, 3.811851549606227962e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 3.483078292276465149e+00, 3.483078292276465149e+00, 2.200000000000000178e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.989055561182352593e-18, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -1.989055561182352593e-18, -0.000000000000000000e+00, 0.000000000000000000e+00, 1.868105922852618672e+00, 1.930910320306387192e-18, -1.635809322513370745e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.989055561182352593e-18, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -1.989055561182352593e-18, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.635809322513370745e+01, -1.784856154421305165e-18, 1.868105922852618672e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.491334021889180406e+01, -2.677284231631955821e-18, 2.102880467557021404e+00, -1.491334021889180406e+01, 7.160938508832258342e-18, -6.571733371222403530e-01, -1.491277356483194971e+01, -1.071297069594246210e-17, 7.228535652173908588e-01, -1.491296347134925426e+01, -4.173142054253832559e-18, 7.228535652173901926e-01, 9.893606356563025006e-01, 5.000000000000000000e-01, 2.760053804679261980e+00, 7.815967649386957206e+00, 7.923579336350108804e+00, -4.492732373913340260e-16, 2.625260333439607408e+00, 2.672414082012630754e+00, -1.620935571818353501e-16, 5.768918453325802886e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 4.284987843132769036e+00, 4.284987843132769036e+00, 2.399999999999999911e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 3.564503968649076958e-18, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -3.564503968649076958e-18, -0.000000000000000000e+00, 0.000000000000000000e+00, 2.102880467557021404e+00, 4.818441540569673711e-18, -1.491334021889180406e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.564503968649076958e-18, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -3.564503968649076958e-18, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.491334021889180406e+01, -2.677284231631955821e-18, 2.102880467557021404e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.318435111826819650e+01, -2.677284231631956207e-18, 2.378236833443811094e+00, -1.318435111826819650e+01, 1.032507412901395883e-17, -9.964657030090302570e-01, -1.318350290022653049e+01, -1.737035000514951237e-17, 6.908855652173906403e-01, -1.318378715059557216e+01, 2.099393178439917182e-17, 6.908855652173901962e-01, 9.889887968516766215e-01, 4.999999999999998890e-01, 3.374702536452841350e+00, 1.427936598534635770e+01, 1.447596511412632481e+01, 5.135111739770393175e-16, 5.863445426369037428e+00, 5.968384799597225232e+00, -1.943110460346718420e-16, 8.621398895827246278e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 5.238323078001313249e+00, 5.238323078001313249e+00, 2.600000000000000089e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 3.852890208899042087e-18, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -3.852890208899042087e-18, -0.000000000000000000e+00, 0.000000000000000000e+00, 2.378236833443811094e+00, 6.485801178386765177e-18, -1.318435111826819650e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.852890208899042087e-18, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -3.852890208899042087e-18, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.318435111826819650e+01, -2.677284231631956207e-18, 2.378236833443811094e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.163632830467514623e+01, -1.784856154421305550e-18, 2.607218654626197729e+00, -1.163632830467514623e+01, 8.992806499463772883e-18, -1.279015524191416064e+00, -1.163557394205895790e+01, 9.529560415845308936e-17, 6.641015652173900552e-01, -1.163582571129451715e+01, -9.250052455245074199e-18, 6.641015652173907213e-01, 9.962272166365567783e-01, 5.000000000000000000e-01, 3.886234178817614016e+00, 2.215852007589691652e+01, 2.223298096260954893e+01, 3.933650171604527601e-15, 1.053325676072522121e+01, 1.057729826941694640e+01, 6.005393087395551053e-16, 1.151621428733549735e+01, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 6.054113319305828078e+00, 6.054113319305828078e+00, 2.799999999999999822e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.773292127538279274e-18, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -2.773292127538279274e-18, -0.000000000000000000e+00, 0.000000000000000000e+00, 2.607218654626197729e+00, 5.445722815224473628e-18, -1.163632830467514623e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.773292127538279274e-18, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -2.773292127538279274e-18, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.163632830467514623e+01, -1.784856154421305550e-18, 2.607218654626197729e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-1.073447415952489692e+01, 0.000000000000000000e+00, 2.702869565217390413e+00, -1.073447415952489692e+01, 0.000000000000000000e+00, -1.397130434782609232e+00, -1.073447415952489692e+01, -5.168658940790630888e-17, 6.528695652173901465e-01, -1.073447415952489692e+01, 1.134645912466243358e-17, 6.528695652173910347e-01, 1.014000593211871859e+00, 5.000000000000000000e-01, 4.099999999999999645e+00, 2.704675483737307218e+01, 2.648390058751361664e+01, -1.813364273554423056e-16, 1.373613310952531030e+01, 1.335943442463414677e+01, 1.191639379764334595e-15, 1.304633762747473469e+01, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 6.443971467318347912e+00, 6.443971467318347912e+00, 3.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 2.702869565217390413e+00, -0.000000000000000000e+00, -1.073447415952489692e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.073447415952489692e+01, 0.000000000000000000e+00, 2.702869565217390413e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-9.457269146919683678e+00, 2.324031451069407205e-18, 2.813055376028200882e+00, -9.457269146919683678e+00, -3.469446951953614189e-18, -1.507316245593420145e+00, -9.457222488762669244e+00, 3.180917658385073589e-16, 6.528695652173901465e-01, -9.457237415881527554e+00, 2.229398785685918225e-16, 6.528695652173905906e-01, 1.066357291896443682e+00, 5.000000000000000000e-01, 4.320371621621621472e+00, 3.548316987697929648e+01, 3.217768413256906257e+01, 7.816795259122647436e-15, 1.970310227332538844e+01, 1.731274307644776300e+01, 1.729619950766760079e-15, 1.523353177560506744e+01, -1.000000000000000000e+00, -4.181917341612812914e-16, 5.607815698217072829e-34, 6.968401566951759385e+00, 6.968401566951758497e+00, 3.500000000000000000e+00, 0.000000000000000000e+00, 4.181917341612812914e-16, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.340967608904087717e-18, -1.000000000000000000e+00, -4.181917341612812914e-16, 0.000000000000000000e+00, -1.000000000000000000e+00, 1.340967608904087717e-18, 5.607815698217072829e-34, 0.000000000000000000e+00, 2.813055376028200882e+00, 3.953503600290085643e-15, -9.457269146919683678e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -1.340967608904087717e-18, -1.000000000000000000e+00, 0.000000000000000000e+00, 4.181917341612812914e-16, -1.000000000000000000e+00, 1.340967608904087717e-18, 0.000000000000000000e+00, -1.000000000000000000e+00, -4.181917341612812914e-16, 5.607815698217072829e-34, 0.000000000000000000e+00, -9.457269146919683678e+00, 2.324031451069407205e-18, 2.813055376028200882e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-8.643531412127421376e+00, 0.000000000000000000e+00, 2.863139835487660712e+00, -8.643531412127421376e+00, 0.000000000000000000e+00, -1.557400705052879530e+00, -8.643531412127421376e+00, 2.149986481495085424e-16, 6.528695652173914787e-01, -8.643531412127421376e+00, 1.085028405608458813e-16, 6.528695652173901465e-01, 1.094600539532327721e+00, 5.000000000000000000e-01, 4.420540540540540242e+00, 4.033628782386335132e+01, 3.517993569544318433e+01, 3.575918340216046853e-16, 2.334978690614211416e+01, 1.948819451475397102e+01, -2.587079699616616636e-15, 1.637152382572058684e+01, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 7.229404686276729386e+00, 7.229404686276729386e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 2.863139835487660712e+00, -0.000000000000000000e+00, -8.643531412127421376e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -8.643531412127421376e+00, 0.000000000000000000e+00, 2.863139835487660712e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-7.664439173266700323e+00, 0.000000000000000000e+00, 3.770869565217390473e+00, -7.664439173266700323e+00, 0.000000000000000000e+00, -1.529130434782609349e+00, -7.664439173266700323e+00, 0.000000000000000000e+00, 1.120869565217390118e+00, -7.664439173266700323e+00, -1.459655597899121787e-17, 1.120869565217390562e+00, 9.433962264150943522e-01, 5.000000000000000000e-01, 5.299999999999999822e+00, 4.966909213477227780e+01, 5.424620014186367456e+01, 1.184237892933500244e-15, 3.088874896876210485e+01, 3.470659834130112387e+01, 4.544512914132307071e-15, 2.028283066632242893e+01, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 8.039593237372020695e+00, 8.039593237372020695e+00, 5.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 3.770869565217390473e+00, -0.000000000000000000e+00, -7.664439173266700323e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -7.664439173266700323e+00, 0.000000000000000000e+00, 3.770869565217390473e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-6.293299647473560299e+00, 0.000000000000000000e+00, 4.125869565217390900e+00, -6.293299647473560299e+00, 0.000000000000000000e+00, -1.524130434782609456e+00, -6.293299647473560299e+00, -1.310657375930738832e-16, 1.300869565217391610e+00, -6.293299647473560299e+00, -1.053257272820333146e-16, 1.300869565217389390e+00, 9.203539823008849430e-01, 5.000000000000000000e-01, 5.650000000000000355e+00, 5.693852436090911340e+01, 6.455730886257519785e+01, 2.016905161402367847e-15, 3.704016522980877824e+01, 4.372835334868954504e+01, 4.559315887793971828e-15, 2.248715339534161828e+01, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 8.470734190442048117e+00, 8.470734190442048117e+00, 6.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 4.125869565217390900e+00, -0.000000000000000000e+00, -6.293299647473560299e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -6.293299647473560299e+00, 0.000000000000000000e+00, 4.125869565217390900e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-5.271191318765754197e+00, 0.000000000000000000e+00, 4.135494565217390672e+00, -5.271191318765754197e+00, 0.000000000000000000e+00, -1.583255434782609328e+00, -5.271191318765753309e+00, 4.257745300978519735e-31, 1.276119565217390672e+00, -5.271191318765753309e+00, -9.035469811788005806e-17, 1.276119565217391116e+00, 9.163077274059601152e-01, 5.000000000000000000e-01, 5.718750000000000000e+00, 5.846507443381103286e+01, 6.673186281155042821e+01, 4.736951571734001765e-15, 3.836568259251616553e+01, 4.569411089189566866e+01, 5.874930171974803785e-16, 2.293645328691007279e+01, -1.000000000000000000e+00, -3.679230191324076402e-16, -0.000000000000000000e+00, 8.556141643486318671e+00, 8.556141643486318671e+00, 6.500000000000000000e+00, 0.000000000000000000e+00, 3.679230191324076402e-16, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -3.679230191324076402e-16, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 4.135494565217390672e+00, 1.939392624424833690e-15, -5.271191318765754197e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 3.679230191324076402e-16, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -3.679230191324076402e-16, -0.000000000000000000e+00, 0.000000000000000000e+00, -5.271191318765754197e+00, 0.000000000000000000e+00, 4.135494565217390672e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-4.155678025851939239e+00, 0.000000000000000000e+00, 4.139869565217390246e+00, -4.155678025851939239e+00, 0.000000000000000000e+00, -1.610130434782609310e+00, -4.155678025851939239e+00, -1.291712515616605860e-16, 1.264869565217390246e+00, -4.155678025851939239e+00, -1.279312464281934388e-17, 1.264869565217390246e+00, 9.145005068402427550e-01, 5.000000000000000000e-01, 5.750000000000000000e+00, 5.916778328703336598e+01, 6.773613910730803411e+01, -1.230497185626215271e-14, 3.897962591380942143e+01, 4.660899792481653492e+01, -2.035408878479453920e-15, 2.314207681854724896e+01, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 8.594969942636081939e+00, 8.594969942636081939e+00, 7.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 4.139869565217390246e+00, -0.000000000000000000e+00, -4.155678025851939239e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -4.155678025851939239e+00, 0.000000000000000000e+00, 4.139869565217390246e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.532306103881531989e+00, -8.415001816044996350e-18, 4.110931886898117504e+00, -3.543066350415241317e+00, -1.527666881884219407e-18, -1.614161258227809093e+00, -3.537686227148387097e+00, 1.925459278343354100e-16, 1.248385314335153762e+00, -3.537686203912295380e+00, 7.876903830840609355e-15, 1.248385314291482473e+00, 9.197240021521445597e-01, 4.999999999999998890e-01, 5.725103256996622925e+00, 5.914887863118269706e+01, 6.713296644880561814e+01, 6.091332289574258141e-13, 3.896898302911069578e+01, 4.606847100739938838e+01, 2.303446505992561892e-12, 2.307311289235173035e+01, -9.999982337661770249e-01, -3.325811163069553194e-07, 1.879485146500839855e-03, 8.580570682876709654e+00, 8.580570682876709654e+00, 7.200000000000000178e+00, -1.879485146500943721e-03, 3.325805288909548750e-07, -9.999982337661770249e-01, 0.000000000000000000e+00, 1.203006238489025742e-18, -9.999999999999447109e-01, -3.325811163069553194e-07, 0.000000000000000000e+00, -9.999982337662322029e-01, -6.250812693086294655e-10, 1.879485146500839855e-03, 0.000000000000000000e+00, 4.104285709176261676e+00, 1.177345898747156738e-06, -3.540026300422719707e+00, 1.000000000000000000e+00, -1.879485146500943721e-03, 1.203006238489025742e-18, -9.999982337662322029e-01, 0.000000000000000000e+00, 3.325805288909548750e-07, -9.999999999999447109e-01, -6.250812693086294655e-10, 0.000000000000000000e+00, -9.999982337661770249e-01, -3.325811163069553194e-07, 1.879485146500839855e-03, 0.000000000000000000e+00, -3.532306103881531989e+00, -8.415001816044996350e-18, 4.110931886898117504e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-2.185184636542004455e+00, -4.158000897339877758e-17, 3.980210858213316882e+00, -2.244249045748097693e+00, -9.805489753489406743e-18, -1.635892523818185618e+00, -2.214716841145051962e+00, 1.997200228983794065e-16, 1.172159167197566187e+00, -2.214716740819861140e+00, 1.434510542261690814e-13, 1.172159166142449749e+00, 9.436812002316692372e-01, 5.000000000000000000e-01, 5.616413962850365316e+00, 5.914579993444429107e+01, 6.456659213133777087e+01, 1.073549363860143946e-11, 3.898696175892683158e+01, 4.377920170300290437e+01, 4.144152084651303809e-11, 2.278359668456936760e+01, -9.999447012227672404e-01, -1.426670382481821099e-06, 1.051639170415735562e-02, 8.520753934997806311e+00, 8.520753934997806311e+00, 7.400000000000000355e+00, -1.051639170416805887e-02, 1.426591489355548187e-06, -9.999447012227672404e-01, 0.000000000000000000e+00, 5.657438969079052863e-18, -9.999999999989823696e-01, -1.426670382481821099e-06, 0.000000000000000000e+00, -9.999447012237848709e-01, -1.500342458057122323e-08, 1.051639170415735562e-02, 0.000000000000000000e+00, 3.957010499839973772e+00, 3.177082598545714336e-06, -2.226921254953687423e+00, 1.000000000000000000e+00, -1.051639170416805887e-02, 5.657438969079052863e-18, -9.999447012237848709e-01, 0.000000000000000000e+00, 1.426591489355548187e-06, -9.999999999989823696e-01, -1.500342458057122323e-08, 0.000000000000000000e+00, -9.999447012227672404e-01, -1.426670382481821099e-06, 1.051639170415735562e-02, 0.000000000000000000e+00, -2.185184636542004455e+00, -4.158000897339877758e-17, 3.980210858213316882e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-3.258706828544262191e-01, -7.350751586368697674e-17, 3.789147022418231980e+00, -4.529303818594762610e-01, -2.350120098526528978e-17, -1.674646700341493322e+00, -3.894005323569521559e-01, -3.091250972382575429e-17, 1.057250161038371328e+00, -3.894004273282262174e-01, 1.555681871689734425e-13, 1.057250158595941958e+00, 9.788714173792103512e-01, 5.000000000000000000e-01, 5.465270900145740463e+00, 5.916354489652781723e+01, 6.110573332734508512e+01, 1.084051367191326076e-11, 3.901405994161757462e+01, 4.071637276207215450e+01, 4.301428142694541326e-11, 2.237809114753865458e+01, -9.997297156135555030e-01, -1.479998616254529245e-06, 2.324856376314715645e-02, 8.439993157721781714e+00, 8.439993157721781714e+00, 7.599999999999999645e+00, -2.324856376317261525e-02, 1.479598595738003581e-06, -9.997297156135555030e-01, 0.000000000000000000e+00, 9.149832788176738070e-18, -9.999999999989047650e-01, -1.479998616254529245e-06, 0.000000000000000000e+00, -9.997297156146502939e-01, -3.440784220854802369e-08, 2.324856376314715645e-02, 0.000000000000000000e+00, 3.780546849795388020e+00, 6.125341775224419324e-07, -4.138748312554800801e-01, 1.000000000000000000e+00, -2.324856376317261525e-02, 9.149832788176738070e-18, -9.997297156146502939e-01, 0.000000000000000000e+00, 1.479598595738003581e-06, -9.999999999989047650e-01, -3.440784220854802369e-08, 0.000000000000000000e+00, -9.997297156135555030e-01, -1.479998616254529245e-06, 2.324856376314715645e-02, 0.000000000000000000e+00, -3.258706828544262191e-01, -7.350751586368697674e-17, 3.789147022418231980e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
